Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Total_Children,Total_Spending,Total_Transactions,Conversion_Rate,Marital_Cerai,Marital_Duda,Marital_Janda,Marital_Lajang,Marital_Menikah
1979,1,20194000.0,1,0,64,0,4000,7000,11000,10000,15000,2,2,0,3,6,0,0,0,0,0,0,0,44,1,47000,7,0.0,False,False,False,True,False
1976,5,42473000.0,1,1,72,93000,1000,21000,0,4000,25000,3,2,1,4,5,0,0,0,0,0,0,0,47,2,144000,10,0.0,False,False,False,True,False
1968,3,64590000.0,0,0,98,920000,138000,168000,36000,46000,30000,1,9,4,10,6,0,0,0,0,0,0,0,55,0,1338000,24,0.0,False,False,False,False,True
1959,3,71232000.0,0,1,91,653000,17000,170000,34000,26000,17000,2,11,2,10,7,0,0,0,0,0,0,0,64,1,917000,25,0.0,False,False,False,False,False
1971,3,34600000.0,1,1,8,199000,33000,60000,8000,3000,15000,5,5,2,5,8,0,0,0,0,0,0,1,52,2,318000,17,0.125,False,False,False,False,False
1967,3,46904000.0,1,1,20,153000,4000,56000,0,9000,31000,4,5,1,4,8,0,0,0,0,0,0,0,56,2,253000,14,0.0,False,False,False,True,False
1973,3,49094000.0,0,1,6,376000,0,38000,11000,8000,69000,5,6,3,6,6,0,0,0,0,0,0,0,50,1,502000,20,0.0,False,False,False,False,True
1983,3,36075000.0,1,0,54,46000,0,30000,12000,1000,30000,1,2,0,4,6,0,0,0,0,0,0,0,40,1,119000,7,0.0,False,False,False,False,False
1979,2,60839000.0,1,1,72,600000,21000,128000,223000,150000,128000,13,2,2,12,8,0,0,0,0,0,0,0,44,2,1250000,29,0.0,False,False,False,False,False
1979,3,77298000.0,0,1,46,425000,115000,292000,23000,35000,79000,1,6,6,11,3,0,0,0,0,0,0,0,44,1,969000,24,0.0,False,False,False,False,False
1950,3,34026000.0,1,1,11,18000,6000,15000,12000,8000,17000,3,2,1,3,5,0,0,0,0,0,0,0,73,2,76000,9,0.0,False,False,False,False,False
1963,5,48918000.0,1,1,21,52000,0,9000,0,0,1000,2,1,0,4,4,0,0,0,0,0,0,0,60,2,62000,7,0.0,False,False,False,True,False
1962,2,82122000.0,0,0,89,734000,22000,350000,151000,25000,100000,1,3,9,13,1,0,0,1,0,0,0,0,61,0,1382000,26,0.0,False,False,False,False,False
1976,3,37697000.0,1,0,82,34000,6000,21000,11000,4000,8000,1,2,1,3,6,0,0,0,0,0,0,0,47,1,84000,7,0.0,False,False,False,True,False
1952,3,34074000.0,1,1,69,135000,1000,41000,10000,1000,67000,5,3,3,3,6,1,0,0,0,0,0,0,71,2,255000,14,0.0,False,False,False,False,False
1960,4,28520000.0,1,1,55,11000,0,10000,0,2000,20000,1,1,1,2,6,0,0,0,0,0,0,0,63,2,43000,5,0.0,False,False,False,False,True
1955,3,62535000.0,0,1,13,163000,48000,90000,0,45000,52000,1,3,2,8,3,0,0,0,0,0,0,0,68,1,398000,14,0.0,False,False,False,True,False
1977,4,36273000.0,1,0,80,29000,3000,30000,3000,2000,9000,2,3,0,3,6,0,0,0,0,0,0,0,46,1,76000,8,0.0,False,False,False,True,False
1964,3,63404000.0,0,2,97,734000,26000,70000,11000,44000,17000,2,6,3,4,4,0,0,0,1,0,0,0,59,2,902000,15,0.0,False,False,False,False,False
1981,2,75774000.0,1,0,27,340000,21000,134000,258000,14000,56000,1,7,5,8,4,0,0,0,0,0,0,0,42,1,823000,21,0.0,False,False,False,False,False
1976,3,78416000.0,0,1,99,453000,38000,279000,188000,38000,183000,2,7,7,10,3,0,0,0,0,0,0,0,47,1,1179000,26,0.0,False,False,False,False,False
1974,3,75702000.0,0,1,87,1073000,0,629000,145000,37000,37000,1,10,5,13,6,0,0,1,0,0,0,0,49,1,1921000,29,0.0,False,False,False,False,False
1951,4,59385000.0,1,1,85,135000,0,10000,0,4000,36000,2,3,1,4,5,0,0,0,0,0,0,0,72,2,185000,10,0.0,False,False,False,False,False
1966,3,37070000.0,1,1,30,231000,7000,137000,4000,15000,39000,9,5,1,8,7,0,0,0,0,0,0,1,57,2,433000,23,0.1428571428571428,False,False,False,True,False
1951,3,44689000.0,1,1,82,18000,0,5000,0,0,11000,2,1,1,2,7,1,0,0,0,0,0,0,72,2,34000,6,0.0,False,False,False,False,True
1958,3,53977000.0,0,1,21,620000,16000,165000,0,24000,82000,5,5,5,12,5,0,0,0,0,0,0,0,65,1,907000,27,0.0,False,False,False,False,False
1964,3,18701000.0,1,1,95,12000,4000,2000,10000,6000,10000,4,2,0,4,5,0,0,0,0,0,0,0,59,2,44000,10,0.0,False,False,False,True,False
1956,3,90369000.0,0,0,2,292000,51000,981000,224000,23000,17000,1,4,6,6,1,0,0,0,0,0,0,1,67,0,1588000,17,1.0,False,False,False,False,True
1974,5,63159000.0,0,0,74,965000,34000,586000,89000,86000,37000,1,3,5,8,3,1,0,0,0,0,0,0,49,0,1797000,17,0.0,False,False,False,True,False
1966,3,37758000.0,1,1,49,27000,2000,10000,0,0,1000,2,1,0,3,8,0,0,0,0,0,0,0,57,2,40000,6,0.0,False,False,False,False,False
1963,5,46757000.0,0,1,71,777000,30000,163000,0,51000,122000,6,4,4,7,9,0,0,0,0,0,0,0,60,1,1143000,21,0.0,False,False,False,True,False
1969,4,79734000.0,0,0,72,572000,8000,232000,23000,62000,17000,1,4,3,6,1,0,0,0,1,0,0,0,54,0,914000,14,0.0,False,False,False,False,True
1992,3,63207000.0,0,0,68,438000,169000,565000,91000,169000,70000,1,2,3,6,7,0,0,0,1,0,0,0,31,0,1502000,12,0.0,False,False,False,False,False
1954,3,72071000.0,0,1,4,531000,69000,300000,150000,138000,150000,3,5,4,8,2,0,0,0,0,0,0,0,69,1,1338000,20,0.0,True,False,False,False,False
1983,5,21840000.0,1,0,80,17000,0,9000,0,0,1000,1,1,0,3,9,0,0,0,0,0,0,0,40,1,27000,5,0.0,False,False,False,False,False
1982,2,58582000.0,0,1,15,402000,35000,106000,101000,77000,42000,2,9,2,9,5,0,1,0,0,0,0,0,41,1,763000,22,0.0,False,False,False,False,False
1951,3,72282000.0,0,0,70,503000,27000,419000,90000,139000,153000,1,5,7,9,7,0,0,0,0,0,0,1,72,0,1331000,22,0.1428571428571428,False,False,False,True,False
1956,3,50387000.0,0,2,91,369000,9000,87000,12000,14000,34000,3,6,2,8,5,0,0,0,0,0,0,0,67,2,525000,19,0.0,False,False,False,False,True
1961,5,32583000.0,1,1,10,5000,0,3000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,0,62,2,9000,4,0.0,False,False,False,False,False
1962,3,62568000.0,0,1,99,362000,17000,398000,80000,35000,61000,3,5,3,5,4,0,0,0,1,0,0,0,61,1,953000,16,0.0,False,False,False,False,False
1971,4,44635000.0,1,1,25,56000,0,9000,0,0,3000,2,2,0,3,7,0,0,0,0,0,0,0,52,2,68000,7,0.0,True,False,False,False,False
1971,4,33316000.0,1,1,34,79000,1000,31000,4000,4000,12000,3,2,1,4,6,0,0,0,0,0,0,0,52,2,131000,10,0.0,False,False,False,True,False
1968,3,63967000.0,0,1,57,387000,84000,141000,73000,35000,162000,3,4,4,12,2,0,0,0,0,0,0,0,55,1,882000,23,0.0,False,False,False,False,True
1978,2,52513000.0,0,0,84,367000,17000,241000,104000,188000,232000,2,9,5,9,7,0,0,0,0,0,0,0,45,0,1149000,25,0.0,False,False,False,False,False
1969,3,25293000.0,1,0,51,15000,0,11000,0,2000,9000,1,1,1,2,8,0,0,0,0,0,0,0,54,1,37000,5,0.0,False,False,False,False,True
1965,5,54111000.0,0,1,97,267000,6000,54000,8000,3000,50000,2,5,2,6,5,0,0,0,0,0,0,0,58,1,388000,15,0.0,False,False,True,False,False
1986,3,78394000.0,0,0,13,298000,27000,697000,216000,24000,166000,1,4,6,5,2,0,0,0,0,0,0,1,37,0,1428000,16,0.5,False,False,False,False,False
1958,4,80739000.0,0,0,92,674000,92000,736000,39000,0,92000,1,3,11,9,1,0,0,0,0,0,0,0,65,0,1633000,24,0.0,False,False,False,False,True
1975,4,22669000.0,1,0,30,16000,14000,36000,37000,22000,48000,3,4,1,2,9,0,0,0,0,0,0,1,48,1,173000,10,0.1111111111111111,False,False,False,False,False
1987,3,29236000.0,1,0,30,37000,4000,24000,16000,9000,9000,2,4,0,3,9,0,0,0,0,0,0,0,36,1,99000,9,0.0,False,False,False,True,False
1959,3,44911000.0,0,1,11,159000,0,22000,2000,1000,31000,3,4,1,4,7,0,0,0,0,0,0,0,64,1,215000,12,0.0,False,False,False,False,False
1962,5,54693000.0,0,1,72,686000,17000,142000,23000,26000,35000,8,6,4,13,6,0,0,0,0,0,0,0,61,1,929000,31,0.0,False,False,False,False,True
1974,3,48186000.0,1,0,39,97000,3000,66000,12000,7000,34000,3,4,1,4,7,0,0,0,0,0,0,0,49,1,219000,12,0.0,False,False,False,False,False
1977,3,54809000.0,1,1,0,63000,6000,57000,13000,13000,22000,4,2,1,5,4,0,0,0,0,0,0,1,46,2,174000,12,0.25,False,False,False,False,True
1978,3,41580000.0,1,1,15,56000,5000,24000,4000,0,3000,3,2,1,3,5,0,0,0,0,0,0,0,45,2,92000,9,0.0,False,False,False,False,False
1970,5,80336000.0,0,0,12,209000,19000,456000,160000,142000,66000,1,2,9,13,1,0,0,0,0,0,0,0,53,0,1052000,25,0.0,False,False,False,False,True
1957,3,47743000.0,0,1,56,198000,2000,43000,0,12000,20000,3,4,1,6,6,0,1,0,0,0,0,0,66,1,275000,14,0.0,False,False,False,False,True
1955,2,62972000.0,0,1,39,313000,15000,47000,20000,0,192000,2,7,4,3,6,0,0,0,0,0,0,0,68,1,587000,16,0.0,False,False,False,False,True
1954,5,57333000.0,0,1,55,941000,14000,397000,76000,58000,176000,11,8,5,9,6,0,0,0,0,0,0,1,69,1,1662000,33,0.1666666666666666,True,False,False,False,False
1982,5,32313000.0,1,0,60,86000,4000,56000,2000,4000,7000,3,4,0,4,9,0,0,0,0,0,0,0,41,1,159000,11,0.0,False,False,False,False,False
1953,4,84953000.0,0,0,73,167000,48000,602000,63000,72000,72000,1,3,10,4,2,0,1,1,1,0,0,1,70,0,1024000,18,0.5,False,False,True,False,False
1968,4,27071000.0,1,0,90,8000,3000,19000,0,2000,3000,2,2,0,3,6,0,0,0,0,0,0,0,55,1,35000,7,0.0,True,False,False,False,False
1957,4,68148000.0,0,0,86,389000,66000,408000,37000,57000,85000,1,4,4,6,2,0,0,0,0,0,0,0,66,0,1042000,15,0.0,False,False,False,False,False
1965,4,65735000.0,1,1,37,239000,7000,119000,4000,15000,11000,5,6,2,6,7,0,0,0,0,0,0,0,58,2,395000,19,0.0,False,False,False,False,False
1975,5,86836000.0,0,0,7,179000,21000,273000,0,21000,63000,1,6,10,6,5,1,0,1,1,0,0,1,48,0,557000,23,0.2,False,False,False,False,True
1963,5,4023000.0,1,1,29,5000,0,1000,1000,1000,1000,15,0,0,0,19,0,0,0,0,0,0,0,60,2,9000,15,0.0,False,False,False,False,True
1990,3,30093000.0,0,0,19,2000,6000,28000,13000,4000,16000,1,2,0,3,7,0,0,0,0,0,0,0,33,0,69000,6,0.0,False,False,False,False,True
1966,5,57705000.0,0,1,14,383000,0,53000,6000,4000,40000,3,8,1,6,6,0,0,0,0,0,0,0,57,1,486000,18,0.0,False,False,False,False,True
1988,3,25008000.0,1,0,72,2000,8000,8000,6000,1000,9000,2,1,0,3,8,0,0,0,0,0,0,0,35,1,34000,6,0.0,False,False,False,True,False
1995,2,83257000.0,0,0,56,536000,27000,590000,38000,107000,67000,1,5,10,12,6,1,0,1,0,0,1,1,28,0,1365000,28,0.1666666666666666,False,False,False,True,False
1975,3,22280000.0,1,0,85,2000,1000,4000,3000,1000,2000,1,1,0,2,8,0,0,0,0,0,0,0,48,1,13000,4,0.0,False,False,False,False,False
1978,5,72159000.0,0,0,62,322000,53000,899000,34000,40000,53000,1,4,6,10,2,0,0,0,0,0,0,0,45,0,1401000,21,0.0,False,False,False,False,True
1961,3,64260000.0,0,0,1,539000,169000,816000,20000,0,30000,1,4,5,4,3,0,0,0,0,0,0,1,62,0,1574000,14,0.3333333333333333,False,False,False,False,False
1984,5,82733000.0,0,0,28,712000,50000,420000,65000,38000,38000,1,8,4,7,4,0,0,0,0,0,0,1,39,0,1323000,20,0.25,False,False,False,True,False
1971,4,74290000.0,0,1,70,1121000,0,72000,0,12000,12000,4,10,8,10,6,0,1,0,1,0,0,0,52,1,1217000,32,0.0,True,False,False,False,False
1951,4,58217000.0,2,1,84,68000,1000,13000,3000,5000,13000,1,2,0,4,6,0,0,0,0,0,0,0,72,3,103000,7,0.0,False,False,False,True,False
1976,4,21024000.0,0,0,89,36000,4000,18000,6000,2000,18000,1,2,0,4,7,0,0,0,0,0,0,0,47,0,84000,7,0.0,False,False,False,False,False
1972,5,70116000.0,0,0,73,707000,44000,603000,95000,58000,29000,1,2,8,12,1,0,0,0,0,0,0,0,51,0,1536000,23,0.0,False,False,False,False,True
1985,3,54006000.0,1,0,42,174000,77000,203000,6000,24000,97000,2,8,1,7,7,0,0,0,0,0,0,0,38,1,581000,18,0.0,False,False,False,False,False
1966,5,69063000.0,0,1,16,666000,35000,124000,69000,8000,26000,1,5,3,5,3,0,0,0,0,0,0,0,57,1,928000,14,0.0,False,False,False,False,True
1975,2,11448000.0,0,0,16,0,0,0,6000,2000,6000,1,1,0,2,6,0,0,0,0,0,0,0,48,0,14000,4,0.0,True,False,False,False,False
1979,3,61825000.0,0,1,56,162000,50000,100000,55000,30000,27000,1,4,2,8,4,0,0,0,0,0,0,0,44,1,424000,15,0.0,False,False,False,True,False
1971,3,70886000.0,1,0,65,407000,70000,239000,103000,88000,53000,1,5,4,4,2,0,0,0,0,0,0,0,52,1,960000,14,0.0,False,False,False,False,True
1982,3,69109000.0,0,0,10,823000,25000,459000,124000,29000,95000,1,6,6,7,4,0,0,1,0,0,0,1,41,0,1555000,20,0.25,False,False,False,False,True
1973,3,60208000.0,1,1,13,488000,23000,71000,15000,0,59000,11,8,3,7,7,0,1,0,0,0,0,1,50,2,656000,29,0.1428571428571428,False,False,True,False,False
1968,4,32889000.0,1,1,78,28000,0,13000,4000,2000,8000,3,2,1,3,5,0,0,0,0,0,0,0,55,2,55000,9,0.0,False,False,False,False,False
1984,3,34738000.0,1,0,51,3000,2000,10000,3000,0,2000,1,1,0,3,6,0,0,0,0,0,0,0,39,1,20000,5,0.0,False,False,False,True,False
1971,4,30538000.0,1,0,27,284000,0,52000,8000,3000,20000,4,9,0,4,10,0,0,0,0,0,0,0,52,1,367000,17,0.0,False,False,False,False,False
1977,2,82326000.0,0,0,30,938000,142000,754000,159000,81000,183000,1,5,10,6,2,0,1,1,1,0,0,1,46,0,2257000,22,0.5,False,False,False,False,False
1967,5,26642000.0,1,0,71,13000,2000,15000,2000,2000,8000,2,2,0,3,6,0,0,0,0,0,0,0,56,1,42000,7,0.0,True,False,False,False,False
1964,3,69932000.0,0,1,97,412000,172000,153000,150000,105000,57000,2,7,6,11,4,0,0,0,0,0,0,0,59,1,1049000,26,0.0,True,False,False,False,False
1972,3,44503000.0,1,1,83,31000,1000,8000,0,0,8000,2,2,0,3,6,0,0,0,0,0,0,0,51,2,48000,7,0.0,False,False,False,True,False
1948,5,60200000.0,0,1,3,502000,19000,132000,0,6000,26000,6,6,2,11,6,0,0,0,0,0,0,0,75,1,685000,25,0.0,False,False,False,True,False
1952,3,49638000.0,0,1,71,18000,10000,3000,3000,5000,0,1,1,0,3,2,0,0,0,0,0,0,0,71,1,39000,5,0.0,True,False,False,False,False
1987,2,23830000.0,0,0,3,1000,8000,6000,4000,8000,16000,1,1,0,3,7,0,0,0,0,0,0,0,36,0,43000,5,0.0,False,False,False,True,False
1959,4,33051000.0,0,0,15,100000,71000,243000,108000,94000,219000,3,9,1,8,9,0,0,0,0,0,0,1,64,0,835000,21,0.1111111111111111,False,False,True,False,False
1958,3,72905000.0,0,0,52,407000,114000,445000,181000,165000,203000,1,3,7,9,1,0,0,0,1,0,0,0,65,0,1515000,20,0.0,False,False,False,False,True
1951,5,69702000.0,0,1,8,664000,9000,240000,50000,19000,57000,2,7,7,10,4,0,0,0,0,0,0,0,72,1,1039000,26,0.0,False,False,False,False,False
1975,3,70300000.0,1,0,89,1045000,61000,338000,60000,46000,46000,3,5,5,13,8,0,0,0,0,0,0,0,48,1,1596000,26,0.0,True,False,False,False,False
1984,5,70643000.0,0,0,66,1218000,107000,304000,23000,143000,33000,1,5,8,4,6,0,0,0,0,0,0,1,39,0,1828000,18,0.1666666666666666,False,False,False,False,True
1969,5,30396000.0,1,0,22,15000,0,6000,0,1000,12000,2,1,1,2,7,1,0,0,0,0,0,1,54,1,34000,6,0.1428571428571428,False,False,False,False,True
1968,5,50616000.0,0,1,56,128000,0,16000,0,1000,4000,2,4,0,4,7,0,0,0,0,0,0,0,55,1,149000,10,0.0,True,False,False,False,False
1969,4,62772000.0,0,1,74,581000,49000,157000,43000,8000,108000,1,5,6,11,2,0,1,0,0,0,0,0,54,1,946000,23,0.0,False,False,False,True,False
1985,5,30298000.0,0,0,48,6000,3000,12000,6000,1000,0,1,1,1,3,3,0,0,0,0,0,0,0,38,0,28000,6,0.0,False,False,False,True,False
1984,3,52413000.0,1,0,67,185000,8000,133000,56000,56000,12000,2,7,1,7,7,0,0,0,0,0,0,0,39,1,450000,17,0.0,False,False,False,True,False
1957,5,44155000.0,1,1,24,22000,1000,9000,0,0,14000,1,1,1,2,4,0,0,0,0,0,0,0,66,2,46000,5,0.0,False,False,False,False,True
1971,5,86979000.0,0,0,67,584000,100000,835000,65000,83000,35000,1,5,5,5,2,1,0,0,0,0,0,1,52,0,1702000,16,0.5,True,False,False,False,False
1975,3,76532000.0,1,1,38,355000,30000,177000,90000,138000,30000,4,9,5,7,5,0,0,0,0,0,0,0,48,2,820000,25,0.0,False,False,False,False,False
1982,3,42081000.0,1,0,86,175000,10000,110000,54000,6000,27000,2,6,3,4,6,1,0,0,0,0,0,0,41,1,382000,15,0.0,False,False,False,False,True
1988,5,67546000.0,0,0,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,0,35,0,2126000,20,0.0,False,False,False,False,True
1989,4,88420000.0,0,0,87,957000,153000,612000,99000,95000,153000,1,4,7,8,1,1,0,1,1,0,0,0,34,0,2069000,20,0.0,False,False,False,False,False
1985,3,31158000.0,1,0,62,25000,6000,16000,20000,0,5000,2,2,0,3,8,0,0,0,0,0,0,0,38,1,72000,7,0.0,False,False,False,False,True
1968,3,61671000.0,0,1,23,641000,7000,56000,0,0,28000,8,10,4,6,8,0,1,0,1,0,0,0,55,1,732000,28,0.0,True,False,False,False,False
1974,3,69719000.0,0,0,99,273000,86000,208000,177000,14000,43000,1,2,3,5,1,0,0,0,0,0,0,0,49,0,801000,11,0.0,False,False,False,True,False
1949,3,49160000.0,0,1,29,122000,21000,43000,25000,10000,15000,2,3,1,6,6,0,0,0,0,0,0,0,74,1,236000,12,0.0,True,False,False,False,False
1978,1,24882000.0,1,0,52,1000,4000,10000,29000,0,36000,1,1,1,2,6,1,0,0,0,0,0,0,45,1,80000,5,0.0,False,False,False,False,False
1954,5,90933000.0,0,0,90,1020000,31000,430000,62000,63000,79000,1,4,6,4,1,0,0,1,0,0,0,0,69,0,1685000,15,0.0,False,False,False,True,False
1945,5,113734000.0,0,0,9,6000,2000,3000,1000,262000,3000,0,27,0,0,1,0,0,0,0,0,0,0,78,0,277000,27,0.0,False,False,False,True,False
1950,5,59292000.0,0,1,71,378000,14000,68000,19000,14000,14000,2,3,5,8,3,0,0,0,0,0,0,0,73,1,507000,18,0.0,False,False,False,False,False
1964,5,45759000.0,1,1,13,42000,1000,18000,3000,0,4000,2,2,0,3,7,0,0,0,0,0,0,0,59,2,68000,7,0.0,False,False,False,False,True
1983,3,22148000.0,0,0,16,15000,5000,14000,0,4000,11000,1,1,0,3,7,0,0,0,0,0,0,0,40,0,49000,5,0.0,False,False,False,True,False
1987,4,73395000.0,0,0,94,272000,7000,80000,20000,7000,11000,1,4,4,6,2,0,0,0,0,0,0,0,36,0,397000,15,0.0,False,False,False,False,True
1971,3,29819000.0,1,0,77,9000,1000,24000,2000,1000,2000,3,3,0,3,6,0,0,0,0,0,0,0,52,1,39000,9,0.0,True,False,False,False,False
1968,3,45688000.0,0,1,20,279000,0,18000,0,0,9000,2,3,1,8,4,0,1,0,0,0,0,0,55,1,306000,14,0.0,False,False,False,False,True
1954,3,62820000.0,0,0,51,398000,61000,265000,138000,61000,53000,1,3,4,6,1,0,0,0,0,0,0,0,69,0,976000,14,0.0,False,False,False,False,True
1971,5,60491000.0,0,1,81,637000,47000,237000,12000,19000,76000,4,6,11,7,5,0,0,0,0,0,0,0,52,1,1028000,28,0.0,False,False,False,False,True
1986,3,33235000.0,1,0,71,45000,0,16000,2000,1000,6000,1,3,0,3,7,0,0,0,0,0,0,0,37,1,70000,7,0.0,False,False,False,False,False
1959,3,35701000.0,0,0,36,21000,1000,9000,7000,3000,5000,1,1,0,3,6,0,0,0,0,0,0,0,64,0,46000,5,0.0,False,False,False,False,True
1980,4,31535000.0,1,0,95,15000,4000,13000,0,0,19000,1,1,1,2,7,1,0,0,0,0,0,0,43,1,51000,5,0.0,False,False,False,False,True
1970,3,67384000.0,0,1,32,957000,40000,175000,158000,53000,107000,2,7,8,5,5,0,1,0,0,0,0,0,53,1,1490000,22,0.0,False,False,False,True,False
1971,4,80573000.0,0,0,85,829000,138000,430000,60000,92000,15000,1,4,6,13,2,0,0,0,0,0,0,0,52,0,1564000,24,0.0,False,False,False,False,False
1967,3,77870000.0,0,1,93,1017000,50000,500000,65000,50000,133000,3,5,5,5,8,0,1,0,1,0,0,1,56,1,1815000,18,0.125,False,False,False,False,True
1963,5,52278000.0,0,1,24,953000,0,71000,0,0,174000,6,10,5,10,8,0,0,0,0,0,0,0,60,1,1198000,31,0.0,False,False,True,False,False
1968,3,57107000.0,0,1,44,159000,0,120000,0,0,137000,7,4,4,8,8,0,1,0,0,1,0,1,55,1,416000,23,0.125,False,False,False,True,False
1990,3,18929000.0,0,0,15,32000,0,8000,23000,4000,18000,1,1,0,4,6,0,0,0,0,0,0,0,33,0,85000,6,0.0,False,False,False,False,True
1981,5,36038000.0,1,0,82,23000,0,15000,0,2000,7000,2,3,0,3,6,0,0,0,0,0,0,0,42,1,47000,8,0.0,False,False,False,True,False
1976,3,20180000.0,0,0,27,18000,42000,24000,15000,20000,18000,1,2,1,4,7,0,0,0,0,0,0,0,47,0,137000,8,0.0,False,False,False,True,False
1965,5,34230000.0,1,1,72,15000,0,4000,0,0,2000,1,1,0,2,7,0,0,0,0,0,0,0,58,2,21000,4,0.0,False,False,False,False,False
1977,2,31878000.0,0,1,7,23000,4000,5000,10000,5000,23000,1,1,0,4,3,0,0,0,0,0,0,0,46,1,70000,6,0.0,False,False,False,True,False
1972,2,70932000.0,0,1,57,200000,193000,100000,46000,185000,185000,2,6,2,12,3,0,0,0,0,0,0,0,51,1,909000,22,0.0,False,False,False,False,True
1956,3,91249000.0,0,0,84,1324000,27000,119000,71000,108000,27000,0,7,9,6,4,0,1,1,1,1,0,1,67,0,1676000,22,0.25,False,False,False,True,False
1943,4,77598000.0,0,0,53,1193000,33000,281000,129000,66000,33000,1,7,5,13,3,0,0,1,0,0,0,0,80,0,1735000,26,0.0,False,False,False,True,False
1959,3,80982000.0,1,1,48,505000,137000,401000,104000,22000,22000,3,11,5,11,5,0,0,0,0,0,1,0,64,2,1191000,30,0.0,False,False,False,True,False
1977,4,22701000.0,1,0,2,2000,4000,9000,0,4000,5000,1,1,0,3,5,0,0,0,0,0,0,0,46,1,24000,5,0.0,False,False,False,False,True
1969,5,55212000.0,0,1,65,1103000,0,45000,0,0,34000,3,4,2,11,8,0,1,0,0,1,0,0,54,1,1182000,20,0.0,False,False,False,False,True
1970,3,70617000.0,0,0,45,353000,61000,753000,40000,46000,27000,1,3,3,7,2,0,0,0,0,0,0,0,53,0,1280000,14,0.0,False,False,False,False,True
1957,3,64849000.0,0,0,42,652000,48000,350000,94000,84000,108000,1,9,3,6,5,0,0,0,0,0,0,1,66,0,1336000,19,0.2,False,False,False,True,False
1965,4,62694000.0,1,1,29,379000,6000,157000,25000,91000,91000,5,9,3,7,7,0,0,0,0,0,0,0,58,2,749000,24,0.0,False,False,False,False,True
1974,5,61917000.0,1,1,83,46000,4000,36000,2000,2000,1000,1,2,0,4,5,0,0,0,0,0,0,0,49,2,91000,7,0.0,False,False,False,False,True
1947,5,67472000.0,0,1,93,162000,31000,127000,8000,17000,69000,2,4,2,7,3,0,0,0,0,0,0,0,76,1,414000,15,0.0,False,False,False,False,True
1982,4,21059000.0,1,0,40,8000,3000,19000,3000,3000,8000,3,3,0,3,6,0,0,0,0,0,0,0,41,1,44000,9,0.0,False,False,False,False,True
1968,4,29543000.0,2,0,47,17000,3000,18000,3000,4000,18000,2,3,1,2,7,0,0,0,0,0,0,0,55,2,63000,8,0.0,False,False,False,False,True
1951,3,75903000.0,0,1,50,340000,108000,185000,130000,38000,100000,2,6,6,9,3,0,0,0,0,0,0,0,72,1,901000,23,0.0,False,False,False,False,True
1975,2,34984000.0,1,1,40,8000,4000,15000,3000,5000,3000,2,1,0,3,7,0,0,0,0,0,0,0,48,2,38000,6,0.0,False,False,False,False,False
1956,5,54998000.0,0,1,3,154000,22000,202000,39000,30000,8000,5,4,2,9,4,0,0,0,0,0,0,1,67,1,455000,20,0.25,False,False,False,True,False
1949,5,54356000.0,0,1,62,710000,15000,30000,20000,0,0,3,11,2,8,8,0,0,0,0,0,0,1,74,1,775000,24,0.125,False,False,True,False,False
1959,4,34242000.0,0,1,25,8000,2000,4000,0,0,1000,1,0,0,3,5,0,0,0,0,0,0,0,64,1,15000,4,0.0,False,False,False,False,True
1973,3,25410000.0,1,0,48,2000,2000,4000,13000,13000,4000,1,1,0,4,4,0,0,0,0,0,0,0,50,1,38000,6,0.0,False,False,False,False,True
1984,5,73356000.0,0,0,56,1050000,14000,322000,0,14000,112000,1,5,11,5,2,1,0,1,1,0,0,1,39,0,1512000,22,0.5,False,False,False,False,True
1950,3,28320000.0,0,1,68,19000,1000,14000,3000,2000,4000,1,1,0,3,8,0,0,0,0,0,0,0,73,1,43000,5,0.0,False,False,False,False,False
1977,3,23763000.0,1,0,64,22000,0,6000,6000,2000,6000,1,1,0,3,7,0,0,0,0,0,0,0,46,1,42000,5,0.0,False,False,False,True,False
1984,3,72570000.0,0,0,67,274000,83000,216000,151000,141000,224000,1,4,6,12,1,0,0,0,0,0,0,0,39,0,1089000,23,0.0,False,False,False,False,True
1976,4,34529000.0,1,0,94,68000,6000,38000,3000,6000,41000,2,2,2,3,7,0,0,0,0,0,0,0,47,1,162000,9,0.0,False,False,False,False,True
1951,3,70792000.0,0,0,82,344000,45000,654000,104000,11000,114000,2,3,4,10,3,0,0,0,0,0,0,0,72,0,1272000,19,0.0,False,False,True,False,False
1982,3,63211000.0,0,0,3,145000,193000,459000,205000,26000,145000,2,3,8,7,2,0,0,0,0,0,0,1,41,0,1173000,20,0.5,False,False,False,False,True
1974,4,83891000.0,0,1,24,217000,38000,350000,111000,85000,15000,1,4,7,10,1,0,0,0,0,0,0,0,49,1,816000,22,0.0,False,False,False,False,True
1968,3,36065000.0,1,1,54,18000,7000,34000,10000,2000,3000,3,3,0,3,8,0,0,0,0,0,0,0,55,2,74000,9,0.0,False,False,False,True,False
